Bank_Number,Branch_Number,National_Clearing_Code,BIC,Bank_Name,Branch_Information,City,Physical_Address1,Physical_Address2,Physical_Address3,Physical_Address4,Post_Code,Location,Country_Name,POB_Number,POB_Location1,POB_Location2,POB_Location3,POB_Post_Code,POB_Country,STD,Phone,Fax,Retail,BIC_Plus_Indicator,Latest_Status
03,0048,030048,,Westpac,Westpac Savings Bank,,,,,,,,,,,,,,,,,,,N,A
03,0049,030049,,Westpac,NZ Government Branch,Wellington,318 Lambton Quay,"Level 15, Government Support",,,,,New Zealand,PO Box 691,Government Support,Wellington,,6140,New Zealand,(04),4981902,4981212,R,Y,A
03,0059,030059,,Westpac,General Managers Office,Auckland,Takutai Square,"Level 3, NZIO and IT",,,,,New Zealand,PO Box 934,Shortland Street,Auckland,,1140,New Zealand,(09),3365615,3365650,,N,A
03,0060,030060,,Westpac,ZMO,,,,,,,,,,,,,,,,,,,N,A
03,0062,030062,,Westpac,GMO Relief Staff,,,,,,,,,,,,,,,,,,,N,A
03,0065,030065,,Westpac,WBC Life NZ Limited,,,,,,,,,,,,,,,,,,,N,A
03,0072,030072,,Westpac,Westpac Travel,,,,,,,,,,,,,,,,,,,N,A
03,0099,030099,,Westpac,Card Services,Auckland,Level 2,Takutai Square,Auckland,,,,New Zealand,Private Bag 92503,Wellesley Street,Auckland,,1141,New Zealand,,0800 888066,9148003,R,N,A
03,0104,030104,,Westpac,79 Queen Street,Auckland,79 Queen Street,,,,,,New Zealand,PO Box 53,Shortland Street,Auckland,,1140,New Zealand,(09),3024200,3024283,R,Y,A
03,0105,030105,,Westpac,Auckland,,,,,,,,,,,,,,,,,,,N,A
03,0109,030109,,Westpac,LynnMall,Auckland,3058 Great North Rd,"Lynnmall Shopping Ctr, Shop 58",New Lynn,,0640,,New Zealand,PO Box 15245,New Lynn,Auckland,,0640,New Zealand,(09),8279461,8276412,R,N,A
03,0114,030114,,Westpac,Birkenhead,Auckland,29 Birkenhead Avenue,,Birkenhead,,,,New Zealand,PO Box 34007,Birkenhead,Auckland,,0746,New Zealand,(09),4803313,4806299,R,Y,A
03,0116,030116,,Westpac,Birkenhead,,,,,,,,,,,,,,,,,,,N,A
03,0118,030118,,Westpac,LynnMall,Auckland,"Lynnmall Shopping Ctr, Shop 58","3058 Great North Road, New Lynn",Auckland,,,,New Zealand,PO Box 15245,New Lynn,Auckland,,0640,New Zealand,(09),6267701,6271357,R,Y,A
03,0123,030123,,Westpac,Browns Bay,Auckland,Cnr Inverness and Clyde Roads,,Browns Bay,,,,New Zealand,PO Box 35026,Browns Bay,Auckland,,0753,New Zealand,(09),4785089,4793481,R,Y,A
03,0127,030127,,Westpac,Bankcard Department,,,,,,,,,,,,,,,,,,,N,A
03,0132,030132,,Westpac,Downtown Auckland,,,,,,,,,,,,,,,,,,,N,A
03,0133,030133,,Westpac,Auckland,,,,,,,,,,,,,,,,,,,N,A
03,0138,030138,,Westpac,Shortland Street,,,,,,,,,,,,,,,,,,,N,A
03,0140,030140,,Westpac,First 100 Days,Auckland,"Level 1, Seaside",16 Takutai Square,Auckland,,,,New Zealand,PO Box 834,Shortland Street,Auckland,,1140,New Zealand,,0800 177277,406600,,N,A
03,0146,030146,,Westpac,Henderson,Auckland,362 Great North Road,Henderson,,,,,New Zealand,PO Box 21032,Henderson,Auckland,,0650,New Zealand,(09),8368470,8368490,R,Y,A
03,0149,030149,,Westpac,St Johns,Auckland,80 Lunn Ave,St Johns,Auckland,,,,New Zealand,PO Box 14524,Panmure,Auckland,,1741,New Zealand,(09),5744570,5744580,R,N,A
03,0150,030150,,Westpac,Howick,,,,,,,,,,,,,,,,,,,N,A
03,0155,030155,,Westpac,Henderson,Auckland,362 Great North Road,,Henderson,,,,New Zealand,PO Box 21032,Henderson,Auckland,,0650,New Zealand,(09),8368470,8368490,R,Y,A
03,0156,030156,,Westpac,Westpac Lincoln Road,Auckland,Cnr Lincoln Rd & Universal Dr,Lincoln North Shopping Centre,,,,,New Zealand,PO Box 104274,Lincoln North,Auckland,,0654,New Zealand,(09),8368144,8368157,R,Y,A
03,0162,030162,,Westpac,79 Queen Street,Auckland,79 Queen Street,Auckland,,,,,New Zealand,PO Box 53,Shortland Street,Auckland,,1140,New Zealand,(09),3024200,3024283,R,N,A
03,0166,030166,,Westpac,Howick,Auckland,19 Wellington Street,,Howick,,,,New Zealand,PO Box 38123,Howick,Auckland,,2145,New Zealand,(09),5337615,5373684,R,Y,A
03,0173,030173,,Westpac,Papatoetoe,Auckland,194 Great South Road,Papatoetoe,,,,,New Zealand,PO Box 23551,Hunters Corner,Papatoetoe,,2155,New Zealand,(09),2790879,2794000,R,Y,A
03,0174,030174,,Westpac,Hunters Corner Papatoetoe,,,,,,,,,,,,,,,,,,,N,A
03,0175,030175,,Westpac,Mid City,Auckland,229-231 Queen Street,Auckland,,,,,New Zealand,PO Box 1550,Wellesley street,Auckland,,1141,New Zealand,(09),3755853,3755895,R,N,A
03,0179,030179,,Westpac,Mt Roskill,Auckland,22 Stoddard Road,,Mount Roskill,,,,New Zealand,PO Box 27050,Mount Roskill,Auckland,,1440,New Zealand,(09),6293602,6208993,R,Y,A
03,0180,030180,,Westpac,Browns Bay,Auckland,Cnr Inverness and Clyde Roads,Browns Bay,,,,,New Zealand,PO Box 35026,Browns Bay,Auckland,,0753,New Zealand,(09),4785089,4793481,R,Y,A
03,0181,030181,,Westpac,Milford,Auckland,198 Kitchener Road,,Milford,,,,New Zealand,PO Box 31069,Milford,Auckland,,0741,New Zealand,(09),4884345,4863262,R,Y,A
03,0187,030187,,Westpac,LynnMall,Auckland,3058 Great North Rd,"Lynnmall Shopping Ctr, Shop 58",New Lynn,,0600,,New Zealand,PO Box 15245,New Lynn,Auckland,,0640,New Zealand,(09),8279461,8276412,R,Y,A
03,0189,030189,,Westpac,3073 Great North Road,,,,,,,,,,,,,,,,,,,N,A
03,0195,030195,,Westpac,Newmarket,Auckland,298 Broadway,,Newmarket,,,,New Zealand,PO Box 9572,Newmarket,Auckland,,1149,New Zealand,(09),5209114,5293126,R,Y,A
03,0196,030196,,Westpac,Newmarket,Auckland,298 Broadway,Newmarket,Auckland,,,,New Zealand,PO Box 9572,Newmarket,Auckland,,1149,New Zealand,(09),5209114,5293126,R,N,A
03,0198,030198,,Westpac,DPS Palmerston North,Palmerston North,663 Tremaine Ave,,,,4414,,New Zealand,,,,,,,,,,,N,A
03,0203,030203,,Westpac,Mid City,Auckland,229-231 Queen Street,Auckland,,,,,New Zealand,PO Box 1550,Wellesley Street,Auckland,,1141,New Zealand,(09),3755853,3755895,R,N,A
03,0206,030206,,Westpac,Botany at The Hub,Auckland,451 Ti Rakau Drive,,Botany,,,,New Zealand,PO Box 58206,Botany,Auckland,,2163,New Zealand,(09),2745294,2749752,R,Y,A
03,0207,030207,,Westpac,Manukau City,Auckland,652 Great South Road,,Manukau City,,,,New Zealand,PO Box 76060,Manukau City,Auckland,,2241,New Zealand,(09),2633845,2633847,R,Y,A
03,0211,030211,,Westpac,Onehunga,Auckland,179 Onehunga Mall,,Onehunga,,,,New Zealand,PO Box 13029,Onehunga,Auckland,,1643,New Zealand,(09),6348569,6348552,R,Y,A
03,0212,030212,,Westpac,Onehunga Mall,,,,,,,,,,,,,,,,,,,N,A
03,0219,030219,,Westpac,Otahuhu,Auckland,10-16 King Street,,Otahuhu,,,,New Zealand,PO Box 22052,Otahuhu,Auckland,,1640,New Zealand,(09),2762319,2762529,R,Y,A
03,0220,030220,,Westpac,Otahuhu,,,,,,,,,,,,,,,,,,,N,A
03,0227,030227,,Westpac,Panmure,Auckland,66 Queens Road,,Panmure,,,,New Zealand,PO Box 14103,Panmure,Auckland,,1741,New Zealand,(09),5703702,5703717,R,Y,A
03,0228,030228,,Westpac,184 Dominion Road,Auckland,184 Dominion Road,,Mount Eden,,,,New Zealand,PO Box 56475,Dominion Road,Auckland,,1446,New Zealand,(09),6385830,6385834,R,Y,A
03,0231,030231,,Westpac,Papatoetoe,Auckland,194 Great South Road,Papatoetoe,,,,,New Zealand,PO Box 23551,Hunters Corner,Papatoetoe,,2155,New Zealand,(09),2790879,2794000,R,N,A
03,0239,030239,,Westpac,Newmarket,Auckland,298 Broadway,Newmarket,,,,,New Zealand,PO Box 9572,Newmarket,Auckland,,1149,New Zealand,(09),5209114,5293126,R,Y,A
03,0243,030243,,Westpac,St Johns,Auckland,80 Lunn Ave,St Johns,Auckland,,,,New Zealand,PO Box 14524,Panmure,Auckland,,1741,New Zealand,(09),5744570,5744580,R,Y,A
03,0250,030250,,Westpac,C and I B Head Office,,,,,,,,,,,,,,,,,,,N,A
03,0251,030251,,Westpac,Government Business,Wellington,318 Lambton Quay,"Level 15, Government Support",,,,,New Zealand,Government Support,PO Box 691,Wellington,,6410,New Zealand,(04),4981902,4981212,R,Y,A
03,0252,030252,,Westpac,79 Queen Street,Auckland,79 Queen Street,Auckland,,,,,New Zealand,PO Box 53,Shortland Street,Auckland,,1140,New Zealand,(09),3024200,3024283,R,N,A
03,0253,030253,,Westpac,Westpac Tower Branch,,,,,,,,,,,,,,,,,,,N,A
03,0255,030255,,Westpac,Ponsonby,Auckland,172 Ponsonby Road,,Ponsonby,,,,New Zealand,PO Box 68508,Newton,Auckland,,1145,New Zealand,(09),3762152,3607821,R,Y,A
03,0259,030259,,Westpac,Remuera,Auckland,381 Remuera Road,,Remuera,,,,New Zealand,PO Box 28156,Remuera,Auckland,,1541,New Zealand,(09),5294702,5222641,R,Y,A
03,0263,030263,,Westpac,St Heliers,Auckland,387 Tamaki Drive,Unit 101,St Heliers,,,,New Zealand,PO Box 25123,St Heliers,Auckland,,1740,New Zealand,(09),5754677,5750843,R,Y,A
03,0267,030267,,Westpac,St Johns,Auckland,80 Lunn Ave,St Johns,Auckland,,,,New Zealand,PO Box 14524,Panmure,Auckland,,1741,New Zealand,(09),5744570,5744580,R,N,A
03,0268,030268,,Westpac,Southdown Dcbc,,,,,,,,,,,,,,,,,,,N,A
03,0269,030269,,Westpac,South Auckland Dcbc,,,,,,,,,,,,,,,,,,,N,A
03,0275,030275,,Westpac,Takapuna,Auckland,505 Lake Road,,Takapuna,,,,New Zealand,PO Box 33145,Takapuna,Auckland,,0740,New Zealand,(09),4884361,4862222,R,Y,A
03,0276,030276,,Westpac,Takapuna,Auckland,505 Lake Road,Takapuna,Auckland,,,,New Zealand,PO Box 33145,Takapuna,Auckland,,0740,New Zealand,(09),4884361,4862222,R,N,A
03,0282,030282,,Westpac,79 Queen Street,Auckland,79 Queen Street,Auckland,,,,,New Zealand,PO Box 53,Shortland Street,Auckland,,1140,New Zealand,(09),3024200,3024283,R,N,A
03,0283,030283,,Westpac,Newmarket,Auckland,298 Broadway,Newmarket,Auckland,,,,New Zealand,PO Box 9572,Newmarket,Auckland,,1149,New Zealand,(09),5209114,5293126,R,N,A
03,0285,030285,,Westpac,Wairau Road,Auckland,170 Wairau Road,,Takapuna,,,,New Zealand,PO Box 93515,North Shore,Auckland,,0627,New Zealand,(09),4416728,4416712,R,Y,A
03,0291,030291,,Westpac,79 Queen Street,Auckland,79 Queen Street,Auckland,,,,,New Zealand,PO Box 53,Shortland Street,Auckland,,1140,New Zealand,(09),3024200,3024283,R,N,A
03,0292,030292,,Westpac,Westpac Tower Branch,,,,,,,,,,,,,,,,,,,N,A
03,0296,030296,,Westpac,Mid City,Auckland,229-231 Queen Street,,,,,,New Zealand,PO Box 1550,Wellesley Street,Auckland,,1141,New Zealand,(09),3755853,3755895,R,Y,A
03,0303,030303,,Westpac,Cambridge,Cambridge,79 Victoria Street,Cambridge,,,,,New Zealand,PO Box 486,Cambridge,,,3434,New Zealand,(07),8277388,8232719,R,N,A
03,0305,030305,,Westpac,Hamilton North,,,,,,,,,,,,,,,,,,,N,A
03,0306,030306,,Westpac,Hamilton,Hamilton,426 Victoria St,Hamilton,,,,,New Zealand,PO Box 953,Waikato Mail Centre,Hamilton,,3240,New Zealand,(07),8346950,8346979,R,N,A
03,0314,030314,,Westpac,Frankton,Hamilton,33 Lake Road,,Frankton,,,,New Zealand,PO Box 5039,Frankton,Hamilton,,3242,New Zealand,(07),8469920,8461405,R,Y,A
03,0318,030318,,Westpac,Hamilton,Hamilton,426 Victoria Street,,,,,,New Zealand,PO Box 953,Waikato Mail Centre,Hamilton,,3240,New Zealand,(07),8346950,8346979,R,Y,A
03,0319,030319,,Westpac,Hamilton 426 Victoria St,,,,,,,,,,,,,,,,,,,N,A
03,0326,030326,,Westpac,Waikato Savings Bank,,,,,,,,,,,,,,,,,,,N,A
03,0334,030334,,Westpac,Kaikohe,Kaikohe,Cnr Station Road and Broadway,,,,,,New Zealand,PO Box 242,Kaikohe,,,0440,New Zealand,(09),4052931,4052945,R,Y,A
03,0339,030339,,Westpac,Kaitaia,Kaitaia,96 Commerce Street,,,,,,New Zealand,PO Box 194,Kaitaia,,,0441,New Zealand,(09),4086104,4080889,R,Y,A
03,0345,030345,,Westpac,Whangarei,Whangarei,36-40 Rathbone Street,Whangarei,,,,,New Zealand,PO Box 747,Whangarei,,,,New Zealand,(09),4302896,4302898,R,Y,A
03,0346,030346,,Westpac,Kaikohe,Kaikohe,Cnr Station Road and Broadway,Kaikohe,,,,,New Zealand,PO Box 242,Kaikohe,,,0440,New Zealand,(09),4052931,4052945,R,N,A
03,0347,030347,,Westpac,Orewa,,,,,,,,,,,,,,,,,,,N,A
03,0351,030351,,Westpac,Kerikeri,Kerikeri,Main Road,,,,,,New Zealand,PO Box 1,Kerikeri,,,0245,New Zealand,(09),4075733,4077665,R,Y,A
03,0355,030355,,Westpac,Manurewa,Auckland,184 Great South Road,,Manurewa,,,,New Zealand,PO Box 75241,Manurewa,Auckland,,2243,New Zealand,(09),2673773,2670422,R,Y,A
03,0356,030356,,Westpac,Manurewa,,,,,,,,,,,,,,,,,,,N,A
03,0363,030363,,Westpac,Matamata,Matamata,40 Arawa Street,,,,,,New Zealand,PO Box 124,Matamata,,,3440,New Zealand,(07),8884550,8884563,R,Y,A
03,0366,030366,,Westpac,Hamilton,,,,,,,,,,,,,,,,,,,N,A
03,0371,030371,,Westpac,Morrinsville,Morrinsville,187 Thames Street,,,,,,New Zealand,PO Box 44,Morrinsville,,,3340,New Zealand,(07),8895161,8893805,R,Y,A
03,0374,030374,,Westpac,Mt Maunganui,Mount Maunganui,159-163 Maunganui Road,,,,,,New Zealand,PO Box 5230,Mount Maunganui,,,3150,New Zealand,(07),5754181,5751401,R,Y,A
03,0385,030385,,Westpac,Papakura,,,,,,,,,,,,,,,,,,,N,A
03,0389,030389,,Westpac,Silverdale,Auckland,Tenancy G06,16 Wainui Road,Silverdale,,,,New Zealand,PO Box 316,Silverdale,,,0944,New Zealand,(09),4261884,4261890,R,Y,A
03,0394,030394,,Westpac,Paihia,Paihia,Marsden Road,Paihia Mall,,,,,New Zealand,PO Box 152,Paihia,,,0200,New Zealand,(09),4026329,4028362,R,Y,A
03,0399,030399,,Westpac,Papakura,Papakura,191 Great South Rd,Papakura,,,,,New Zealand,PO Box 72545,Papakura,,,2244,New Zealand,(09),2987204,2964024,R,Y,A
03,0406,030406,,Westpac,Pukekohe,Pukekohe,5 Hall Street,,,,,,New Zealand,PO Box 71,Pukekohe,,,2340,New Zealand,(09),2385395,2371958,R,Y,A
03,0407,030407,,Westpac,127 King Street Pukekohe,,,,,,,,,,,,,,,,,,,N,A
03,0415,030415,,Westpac,Rotorua Central,Rotorua,1218-1228 Amohau Street,,Rotorua Central Mall,,,,New Zealand,PO Box 12001,Rotorua South,Rotorua,,3045,New Zealand,(07),3495446,3495453,R,Y,A
03,0417,030417,,Westpac,Amohia Street Rotorua,,,,,,,,,,,,,,,,,,,N,A
03,0418,030418,,Westpac,Matamata,Matamata,40 Arawa Street,Matamata,,,,,New Zealand,PO Box 124,Matamata,,,,New Zealand,(07),8884550,8884563,R,Y,A
03,0419,030419,,Westpac,Whangaparaoa,Whangaparaoa,"Shop 1, Town Centre",,,,,,New Zealand,PO Box 17,Whangaparaoa,,,0943,New Zealand,(09),4245836,4246234,R,Y,A
03,0423,030423,,Westpac,Papakura,Papakura,191 Great South Rd,Papakura,,,,,New Zealand,PO Box 545,Papakura,,,2110,New Zealand,(09),2987204,2964024,R,N,A
03,0426,030426,,Westpac,Taumarunui,Taumarunui,58 Miriama Street,,,,,,New Zealand,PO Box 107,Taumarunui,,,3946,New Zealand,(07),8953754,8966405,R,Y,A
03,0430,030430,,Westpac,Taupo,Taupo,27 Horomatangi Street,,,,,,New Zealand,PO Box 541,Taupo,,,3351,New Zealand,(07),3785175,3781630,R,Y,A
03,0431,030431,,Westpac,Heu Heu Street Taupo,,,,,,,,,,,,,,,,,,,N,A
03,0435,030435,,Westpac,Tauranga Centre,Tauranga,27 Spring Street,,,,,,New Zealand,PO Box 13215,Tauranga Central,Tauranga,,3141,New Zealand,(07),5775443,5775450,R,Y,A
03,0442,030442,,Westpac,Te Awamutu,Te Awamutu,98 Alexandra Street,,,,,,New Zealand,PO Box 4,Te Awamutu,,,3840,New Zealand,(07),8718099,8702280,R,Y,A
03,0443,030443,,Westpac,Te Awamutu,,,,,,,,,,,,,,,,,,,N,A
03,0445,030445,,Westpac,Cameron Road,Tauranga,573 - 591 Cameron Road,,,,,,New Zealand,PO Box 15053,Tauranga,,,3144,New Zealand,(07),5773600,5773601,R,Y,A
03,0446,030446,,Westpac,Grey Street Tauranga,,,,,,,,,,,,,,,,,,,N,A
03,0449,030449,,Westpac,Te Kuiti,Te Kuiti,113 Rora Street,,,,,,New Zealand,PO Box 206,Te Kuiti,,,3941,New Zealand,(07),8788151,8781112,R,Y,A
03,0458,030458,,Westpac,Thames,Thames,515 Pollen Street,,,,,,New Zealand,PO Box 22,Thames,,,3540,New Zealand,(07),8686056,8679376,R,Y,A
03,0463,030463,,Westpac,Tokoroa,Tokoroa,203-209 Leith Place,,,,,,New Zealand,PO Box 24,Tokoroa,,,3444,New Zealand,(07),8867079,8862518,R,Y,A
03,0474,030474,,Westpac,Te Puke,Te Puke,49 Jellicoe Street,,,,,,New Zealand,PO Box 166,Te Puke,,,3153,New Zealand,(07),5737830,5730183,R,Y,A
03,0481,030481,,Westpac,Warkworth,Warkworth,4-10 Baxter Street,,,,,,New Zealand,PO Box 79,Warkworth,,,0941,New Zealand,(09),4258240,4250854,R,Y,A
03,0485,030485,,Westpac,Warkworth,Warkworth,4-10 Baxter Street,Warkworth,,,,,New Zealand,PO Box 79,Warkworth,,,0941,New Zealand,(09),4258240,4250854,R,N,A
03,0490,030490,,Westpac,Whakatane,Whakatane,The Strand,,,,,,New Zealand,PO Box 359,Whakatane,,,3158,New Zealand,(07),3085129,3079922,R,Y,A
03,0497,030497,,Westpac,Whangarei,Whangarei,36-40 Rathbone Street,Whangarei,,,,,New Zealand,PO Box 747,Whangarei,,,0140,New Zealand,(09),4302896,4302898,R,N,A
03,0498,030498,,Westpac,Whangarei,Whangarei,36-40 Rathbone Street,,,,,,New Zealand,PO Box 747,Whangarei,,,0140,New Zealand,(09),4302896,4302898,R,Y,A
03,0502,030502,,Westpac,318 Lambton Quay,Wellington,318 Lambton Quay,,,,,,New Zealand,PO Box 1298,Wellington,,,6140,New Zealand,(04),4981199,4981786,R,Y,A
03,0503,030503,,Westpac,Wellington,,,,,,,,,,,,,,,,,,,N,A
03,0510,030510,,Westpac,Courtenay Place,Wellington,10-14 Courtenay Place,,,,,,New Zealand,PO Box 19046,Courtenay Place,Wellington,,6149,New Zealand,(04),8024818,3856926,R,Y,A
03,0511,030511,,Westpac,Ghuznee Street,,,,,,,,,,,,,,,,,,,N,A
03,0515,030515,,Westpac,Courtenay Place,Wellington,10-14 Courtenay Place,,,,,,New Zealand,PO Box 19046,Courtenay Place,Wellington,,6149,New Zealand,(04),8024818,3856926,R,Y,A
03,0518,030518,,Westpac,North End,Wellington,140 Lambton Quay,Wellington,,,,,New Zealand,PO Box 5127,Lambton Quay,Wellington,,6140,New Zealand,(04),4965108,4711918,R,Y,A
03,0521,030521,,Westpac,Kilbirnie,Wellington,Cnr Coutts St and Onepu Road,,,,,,New Zealand,PO Box 14017,Kilbirnie,Wellington,,6241,New Zealand,(04),3872519,3872099,R,Y,A
03,0522,030522,,Westpac,SmartStation - Queens Street,Auckland,540 Queen Street,,,,1010,,New Zealand,,,,,,,,,,R,Y,A
03,0525,030525,,Westpac,Johnsonville,Wellington,76-78 Johnsonville Road,,Johnsonville,,,,New Zealand,PO Box 13067,Johnsonville,Wellington,,6440,New Zealand,(04),4780357,4775648,R,Y,A
03,0531,030531,,Westpac,Lower Hutt,Lower Hutt,210 High Street,,,,,,New Zealand,PO Box 30746,Lower Hutt,,,5040,New Zealand,(04),5604899,5604888,R,Y,A
03,0532,030532,,Westpac,Lower Hutt,,,,,,,,,,,,,,,,,,,N,A
03,0538,030538,,Westpac,Personnel Dept Head Off,,,,,,,,,,,,,,,,,,,N,A
03,0539,030539,,Westpac,North End,Wellington,140 Lambton Quay,,,,,,New Zealand,PO Box 5127,Lambton Quay,Wellington,,6145,New Zealand,(04),4728471,4990531,R,Y,A
03,0543,030543,,Westpac,Petone,Wellington,"Unit 4-6, 45 Jackson Street",,Petone,,,,New Zealand,PO Box 38092,Wellington Mail Centre,Lower Hutt,,5045,New Zealand,(04),5681532,5684451,R,Y,A
03,0547,030547,,Westpac,Porirua,Porirua,Cobham Court South,,,,,,New Zealand,PO Box 50093,Porirua,,,5240,New Zealand,(04),2372749,2372741,R,Y,A
03,0550,030550,,Westpac,Porirua,,,,,,,,,,,,,,,,,,,N,A
03,0558,030558,,Westpac,Courtenay Place,Wellington,10-14 Courtenay Place,Wellington,,,,,New Zealand,PO Box 19046,Courtenay Place,Wellington,,6149,New Zealand,(04),8024818,3856926,R,N,A
03,0559,030559,,Westpac,Ghuznee Street,,,,,,,,,,,,,,,,,,,N,A
03,0566,030566,,Westpac,North End,Wellington,140 Lambton Quay,Wellington,,,,,New Zealand,PO Box 5127,Lambton Quay,Wellington,,6149,New Zealand,(04),4728471,4990531,R,N,A
03,0567,030567,,Westpac,Willams Centre,,,,,,,,,,,,,,,,,,,N,A
03,0572,030572,,Westpac,Centreville,,,,,,,,,,,,,,,,,,,N,A
03,0578,030578,,Westpac,Kilbirnie,Wellington,Cnr Coutts St and Onepu Road,,Newtown,,,,New Zealand,PO Box 14017,Kilbirnie,Wellington,,6241,New Zealand,(04),3872519,3872099,R,Y,A
03,0579,030579,,Westpac,Wellington IPC,Wellington,57-59 Courtenay Place,,,,,,New Zealand,,,,,,,,8011450,8011587,,N,A
03,0584,030584,,Westpac,318 Lambton Quay,Wellington,318 Lambton Quay,Wellington,,,,,New Zealand,PO Box 1298,Wellington,,,6140,New Zealand,(04),4981199,4981786,R,N,A
03,0587,030587,,Westpac,Systems Operations,Wellington,1 Grey St,"Level 5, Optimation House",,,,,New Zealand,PO Box 691,Wellington,,,6140,New Zealand,(04),9161500,4949321,,N,A
03,0588,030588,,Westpac,International Business,Wellington,318 Lambton Quay,,,,,,New Zealand,PO Box 691,Wellington,,,6140,New Zealand,(04),747499,,,N,A
03,0595,030595,,Westpac,SBO Centre,Wellington,318 Lambton Quay,"Level 15, Government Support",,,,,New Zealand,Government Support,PO Box 691,Wellington,,6140,New Zealand,(04),4981902,4981212,,N,A
03,0597,030597,,Westpac,Northern Test Branch,,,,,,,,,,,,,,,,,,,N,A
03,0599,030599,,Westpac,Blenheim,Blenheim,51-69 Queen St,,,,,,New Zealand,PO Box 10,Blenheim,,,7240,New Zealand,(03),5772476,5772489,R,Y,A
03,0605,030605,,Westpac,Marton,Marton,Cnr Wellington Road & High St,,,,,,New Zealand,PO Box 123,Marton,,,4741,New Zealand,(06),3277855,3276005,R,Y,A
03,0609,030609,,Westpac,Masterton,Masterton,239 Queen Street,Masterton,,,,,New Zealand,PO Box 456,Masterton,,,,New Zealand,(06),3787099,3770077,R,Y,A
03,0614,030614,,Westpac,Dannevirke,Dannevirke,69 High Street,,,,,,New Zealand,PO Box 84,Dannevirke,,,4942,New Zealand,(06),3746059,3749551,R,Y,A
03,0615,030615,,Westpac,Dannevirke,,,,,,,,,,,,,,,,,,,N,A
03,0617,030617,,Westpac,Pahiatua,Pahiatua,120 Main Street,Pahiatua,,,,,New Zealand,PO Box 36,Pahiatua,,,4941,New Zealand,(06),3760150,3760160,R,N,A
03,0618,030618,,Westpac,Gisborne,Gisborne,101 Gladstone Road,Gisborne,,,,,New Zealand,PO Box 942,Gisborne,,,4040,New Zealand,(06),8671359,8631654,R,N,A
03,0619,030619,,Westpac,Stratford,Stratford,212 Broadway,Stratford,,,,,New Zealand,PO Box 382,Stratford,,,4352,New Zealand,(06),7657047,7658791,R,N,A
03,0626,030626,,Westpac,Feilding,Feilding,96 Manchester Street,,,,,,New Zealand,PO Box 64,Feilding,,,4740,New Zealand,(06),3230110,3230127,R,Y,A
03,0627,030627,,Westpac,Feilding,,,,,,,,,,,,,,,,,,,N,A
03,0631,030631,,Westpac,Taradale,Napier,277 Gloucester Street,,Taradale,,,,New Zealand,PO Box 7141,Taradale,Napier,,4141,New Zealand,(06),8446953,8459113,R,Y,A
03,0633,030633,,Westpac,Levin,Levin,226 Oxford Street,Levin,,,,,New Zealand,PO Box 543,Levin,,,5540,New Zealand,(06),3675864,3675865,R,N,A
03,0638,030638,,Westpac,Gisborne,Gisborne,101 Gladstone Road,,,,,,New Zealand,PO Box 942,Gisborne,,,4040,New Zealand,(06),8671359,8631654,R,Y,A
03,0639,030639,,Westpac,Gisborne,,,,,,,,,,,,,,,,,,,N,A
03,0642,030642,,Westpac,Hastings,Hastings,103 Heretaunga Street West,,,,,,New Zealand,PO Box 924,Hastings,,,4156,New Zealand,(06),8766576,8780822,R,Y,A
03,0643,030643,,Westpac,Queen Street Hastings,,,,,,,,,,,,,,,,,,,N,A
03,0647,030647,,Westpac,Hawera,Hawera,Cnr High and Princess Streets,,,,,,New Zealand,PO Box 83,Hawera,,,4640,New Zealand,(06),2780070,2784870,R,Y,A
03,0654,030654,,Westpac,Hawera,,,,,,,,,,,,,,,,,,,N,A
03,0657,030657,,Westpac,New Plymouth,New Plymouth,196 Devon Street East,New Plymouth,New Plymouth,,,,New Zealand,PO Box 8013,New Plymouth Central,New Plymouth,,4342,New Zealand,(06),7597882,7597887,R,N,A
03,0658,030658,,Westpac,Havelock North,Havelock North,28 Te Mata Road,,,,,,New Zealand,PO Box 8362,Havelock North,,,4157,New Zealand,(06),8772801,8772815,R,Y,A
03,0661,030661,,Westpac,Kaponga,,,,,,,,,,,,,,,,,,,N,A
03,0667,030667,,Westpac,Levin,Levin,226 Oxford Street,,,,,,New Zealand,PO Box 543,Levin,,,5540,New Zealand,(06),3675861,3675865,R,Y,A
03,0670,030670,,Westpac,Levin,,,,,,,,,,,,,,,,,,,N,A
03,0674,030674,,Westpac,Rangiora,Christchurch,13-15 Ashley & Blackett St,,Rangiora,,,,New Zealand,PO Box 328,Rangiora,,,7440,New Zealand,(03),3132513,3134269,R,Y,A
